URL,Size,OutLinks,ContentType,,
https://www.c-span.org/classroom/document/?7302,13758bytes,75,text/html,,
https://www.c-span.org/classroom/document/?7119,13005bytes,72,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D154,36367bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7210,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D51,12487bytes,68,text/html,,
https://www.c-span.org/classroom/document/?7405,12866bytes,72,text/html,,
https://www.c-span.org/classroom/document/?7406,13017bytes,72,text/html,,
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=51,134133bytes,263,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D156,36367bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D4225,36370bytes,57,text/html,,
https://www.c-span.org/video/standalone/?c4713892&noMax&nobookmark,8636bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7699,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D190,36367bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D860,36367bytes,57,text/html,,
https://www.c-span.org/search/?query=free%2Bspeech&searchtype=Videos,74335bytes,106,text/html,,
https://www.c-span.org/search/?query=bill%2Bclinton&searchtype=Videos,74608bytes,106,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7188,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D14%26sort%3DMost%252BRecent%252BAiring,36424bytes,57,text/html,,
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=68&sort=Most%2BRecent%2BAiring,75585bytes,96,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FtheCivilWar,36250bytes,56,text/html,,
https://www.c-span.org/series/print/?date=2018-02-21&series=68,5757bytes,2,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7037,12465bytes,67,text/html,,
https://www.c-span.org/series/print/?date=2018-02-21%2019%3A06%3A04&series=5,32085bytes,32,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fbooktv,36235bytes,56,text/html,,
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=16&sort=Most%2BRecent%2BAiring,66180bytes,84,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FpresidentialLibr,36265bytes,56,text/html,,
https://www.c-span.org/search/?query=melania%2Btrump&searchtype=Videos,75440bytes,106,text/html,,
https://www.c-span.org/search/?query=trump%2Brally&searchtype=Videos,74986bytes,106,text/html,,
https://www.c-span.org/search/?query=trump%2Badministration&searchtype=Videos,75473bytes,105,text/html,,
https://www.c-span.org/search/?query=president%2Btrump&searchtype=Videos,75418bytes,106,text/html,,
https://www.c-span.org/congress/committee/?32322,38985bytes,62,text/html,,
https://www.c-span.org/congress/committee/?63944,56028bytes,95,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittees%2F%3Fchamber%3Dhouse,36299bytes,56,text/html,,
https://www.c-span.org/congress/committee/?2118,70561bytes,183,text/html,,
https://www.c-span.org/congress/committee/?2115,74929bytes,189,text/html,,
https://www.c-span.org/congress/committee/?2116,40967bytes,70,text/html,,
https://www.c-span.org/congress/committee/?2119,58701bytes,105,text/html,,
https://www.c-span.org/congress/committee/?2110,70276bytes,176,text/html,,
https://www.c-span.org/congress/committee/?2113,58915bytes,101,text/html,,
https://www.c-span.org/congress/committee/?2111,72118bytes,184,text/html,,
https://www.c-span.org/congress/committee/?2353,39041bytes,62,text/html,,
https://www.c-span.org/congress/committee/?2112,83530bytes,222,text/html,,
https://www.c-span.org/congress/committee/?105292,39035bytes,62,text/html,,
https://www.c-span.org/congress/committee/?2106,74043bytes,193,text/html,,
https://www.c-span.org/congress/committee/?2107,68480bytes,170,text/html,,
https://www.c-span.org/congress/committee/?2104,70625bytes,176,text/html,,
https://www.c-span.org/congress/committee/?2105,73702bytes,194,text/html,,
https://www.c-span.org/congress/committee/?2109,65863bytes,163,text/html,,
https://www.c-span.org/congress/committee/?2103,59884bytes,157,text/html,,
https://www.c-span.org/congress/committee/?2133,66517bytes,167,text/html,,
https://www.c-span.org/congress/committee/?2129,67926bytes,161,text/html,,
https://www.c-span.org/congress/committee/?2126,54243bytes,123,text/html,,
https://www.c-span.org/congress/committee/?2127,42486bytes,78,text/html,,
https://www.c-span.org/congress/committee/?2124,64903bytes,135,text/html,,
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=8&sort=Most%2BRecent%2BAiring,73338bytes,90,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FLincolnDouglas,36259bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=707702&personid%5B%5D=47822&searchtype=Videos,70330bytes,85,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=699014&personid%5B%5D=47822&searchtype=Videos,54200bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=36782&searchtype=Videos,78203bytes,101,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=682883&personid%5B%5D=47822&searchtype=Videos,69350bytes,85,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=47822&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,77344bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=47822&searchtype=Videos&tagid%5B%5D=275,81685bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=47822&searchtype=Videos&tagid%5B%5D=5608,81603bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=47822&searchtype=Videos&tagid%5B%5D=379,81598bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fbenjamincarson,36259bytes,56,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2013&personid%5B%5D=47822&sdate=01%2F01%2F2013&searchtype=Videos&sort=Most%20Popular,57052bytes,65,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=56538&personid%5B%5D=47822&searchtype=Videos,72343bytes,91,text/html,,
https://www.c-span.org/search/?query=white%2Bhouse%2Bpress%2Bbriefing&searchtype=Videos,75658bytes,104,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2000-04-12,571054bytes,143,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3D19th%252Bamendment%26searchtype%3DVideos,36345bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2000-03-23,1094148bytes,93,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fvotes%2F%3Fchamber%3Dhouse,36284bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=55177&personid%5B%5D=46629&searchtype=Videos,54429bytes,61,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=55175&personid%5B%5D=46629&searchtype=Videos,77385bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=55179&personid%5B%5D=46629&searchtype=Videos,53374bytes,61,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1001859&searchtype=Videos&tagid%5B%5D=978,57814bytes,61,text/html,,
https://www.c-span.org/person/?richardcarmona,37612bytes,82,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=88304&personid%5B%5D=1001859&searchtype=Videos,57040bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1001859&searchtype=Videos&sort=Newest,69188bytes,83,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=714033&personid%5B%5D=1001859&searchtype=Videos,57352bytes,65,text/html,,
https://www.c-span.org/person/?lestercrawford,38137bytes,86,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=1001859&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,53784bytes,59,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2018&personid%5B%5D=1001859&sdate=01%2F01%2F2018&searchtype=Videos&sort=Most%20Popular,58770bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Falexazar,36241bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1001859&searchtype=Videos&tagid%5B%5D=451,58171bytes,62,text/html,,
https://www.c-span.org/search/?personid%5B%5D=35934&searchtype=Videos,74861bytes,81,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1001859&searchtype=Videos,69172bytes,83,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=88305&personid%5B%5D=1001859&searchtype=Videos,53361bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1001859&searchtype=Videos&tagid%5B%5D=1110,58994bytes,62,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=88303&personid%5B%5D=1001859&searchtype=Videos,58291bytes,67,text/html,,
https://www.c-span.org/search/?personid%5B%5D=93065&searchtype=Videos,75412bytes,92,text/html,,
https://www.c-span.org/search/?personid%5B%5D=41547&searchtype=Videos,64642bytes,75,text/html,,
https://www.c-span.org/person/?michaelogrady,37740bytes,87,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D9274089%26searchtype%3DVideos%26seriesid%255B%255D%3D91%26sort%3DMost%252BRecent%252BAiring,36501bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=102358&searchtype=Videos&sort=Newest,55919bytes,63,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=700845&personid%5B%5D=102358&searchtype=Videos,56063bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=102358&searchtype=Videos&tagid%5B%5D=275,58703bytes,64,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fdavidshulkin,36253bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=696916&personid%5B%5D=99571&searchtype=Videos,63665bytes,75,text/html,,
https://www.c-span.org/search/?personid%5B%5D=99571&searchtype=Videos&tagid%5B%5D=444,55668bytes,62,text/html,,
https://www.c-span.org/search/?personid%5B%5D=99571&searchtype=Videos&tagid%5B%5D=928,81750bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=707331&personid%5B%5D=99571&searchtype=Videos,78285bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=99571&searchtype=Videos&tagid%5B%5D=1107,60922bytes,66,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=99571&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,78498bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3309&searchtype=Videos,77785bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=99571&searchtype=Videos,78109bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=99571&searchtype=Videos&sort=Newest,78125bytes,97,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D37386%26searchtype%3DVideos%26seriesid%255B%255D%3D91%26sort%3DMost%252BRecent%252BAiring,36495bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1620&searchtype=Videos&tagid%5B%5D=275,81056bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=161&searchtype=Videos,77637bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=113&searchtype=Videos,75793bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1620&searchtype=Videos&tagid%5B%5D=358,81082bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjohnkasich,36247bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1620&searchtype=Videos&sort=Newest,77692bytes,97,text/html,,
https://www.c-span.org/person/?petedomenici,44561bytes,93,text/html,,
https://www.c-span.org/person/?richardarmey,44007bytes,96,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=660039&personid%5B%5D=1620&searchtype=Videos,77874bytes,97,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2018-01-19,665550bytes,309,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dpaul%252Bryan%26searchtype%3DVideos,36330bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=674356&personid%5B%5D=1019953&searchtype=Videos,78347bytes,105,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1019953&searchtype=Videos&sort=Newest,78203bytes,105,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1019953&searchtype=Videos&tagid%5B%5D=379,80996bytes,98,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2013&personid%5B%5D=1019953&sdate=01%2F01%2F2013&searchtype=Videos&sort=Most%20Popular,77359bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1019953&searchtype=Videos&tagid%5B%5D=5599,80871bytes,98,text/html,,
https://www.c-span.org/person/?steveking,43128bytes,89,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=215436&personid%5B%5D=1019953&searchtype=Videos,72149bytes,91,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1019953&searchtype=Videos&tagid%5B%5D=275,80871bytes,98,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=1019953&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,79222bytes,99,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Frcruz,36232bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9267977&searchtype=Videos,78287bytes,106,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=107377&personid%5B%5D=1019953&searchtype=Videos,52389bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=87599&searchtype=Videos,78361bytes,108,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1003590&searchtype=Videos,78267bytes,108,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D82727%26searchtype%3DVideos%26seriesid%255B%255D%3D91%26sort%3DMost%252BRecent%252BAiring,36495bytes,57,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2006&personid%5B%5D=81563&sdate=01%2F01%2F2006&searchtype=Videos&sort=Most%20Popular,75813bytes,98,text/html,,
https://www.c-span.org/person/?debbiewassermanschultz,43927bytes,95,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72882&personid%5B%5D=81563&searchtype=Videos,75398bytes,98,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2012&personid%5B%5D=81563&sdate=01%2F01%2F2012&searchtype=Videos&sort=Most%20Popular,54731bytes,61,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=712979&personid%5B%5D=84243&searchtype=Videos,66315bytes,79,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2001&personid%5B%5D=38628&sdate=01%2F01%2F2001&searchtype=Videos&sort=Most%20Popular,75073bytes,86,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjamesgilmore,36253bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=45754&personid%5B%5D=38628&searchtype=Videos,66005bytes,72,text/html,,
https://www.c-span.org/person/?johnengler,40399bytes,93,text/html,,
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos&tagid%5B%5D=973,74476bytes,79,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=38628&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,61290bytes,71,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=691034&personid%5B%5D=38628&searchtype=Videos,51023bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=691033&personid%5B%5D=38628&searchtype=Videos,53059bytes,61,text/html,,
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos&tagid%5B%5D=273,67123bytes,74,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=623662&personid%5B%5D=38628&searchtype=Videos,53710bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=45752&personid%5B%5D=38628&searchtype=Videos,52742bytes,61,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1215&searchtype=Videos,76863bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=5655&searchtype=Videos,75548bytes,96,text/html,,
https://www.c-span.org/search/?personid%5B%5D=5093&searchtype=Videos,77362bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos&sort=Newest,76911bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos&tagid%5B%5D=1261,73877bytes,79,text/html,,
https://www.c-span.org/person/?tommythompson,39603bytes,87,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=45753&personid%5B%5D=38628&searchtype=Videos,51049bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=624646&personid%5B%5D=38628&searchtype=Videos,56941bytes,65,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=45755&personid%5B%5D=38628&searchtype=Videos,76814bytes,96,text/html,,
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos,76895bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=45756&personid%5B%5D=38628&searchtype=Videos,62333bytes,69,text/html,,
https://www.c-span.org/person/?thomasridge,44244bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FsupremeCourt%2Fcalendar%2F,36259bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1914&searchtype=Videos&tagid%5B%5D=271,62915bytes,72,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1683&searchtype=Videos,77871bytes,108,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1914&searchtype=Videos&tagid%5B%5D=275,67115bytes,76,text/html,,
https://www.c-span.org/person/?markwarner02,44818bytes,101,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7630&searchtype=Videos,77984bytes,104,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=2725&personid%5B%5D=1914&searchtype=Videos,72224bytes,84,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1914&searchtype=Videos&tagid%5B%5D=4214,79048bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjameswebb,36244bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1914&searchtype=Videos&sort=Newest,76427bytes,101,text/html,,
https://www.c-span.org/person/?harryreid,45383bytes,94,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=2723&personid%5B%5D=1914&searchtype=Videos,50318bytes,59,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2007&personid%5B%5D=1914&sdate=01%2F01%2F2007&searchtype=Videos&sort=Most%20Popular,75704bytes,99,text/html,,
https://www.c-span.org/person/?georgeallen,43031bytes,94,text/html,,
https://www.c-span.org/search/?personid%5B%5D=81004&searchtype=Videos&tagid%5B%5D=5694,80975bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=112127&personid%5B%5D=1024493&searchtype=Videos,53339bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fcliffbarrows,36253bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1024493&searchtype=Videos&sort=Newest,53195bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1024495&searchtype=Videos&sort=Newest,53194bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=112129&personid%5B%5D=1024495&searchtype=Videos,53338bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fgraemekeith,36250bytes,56,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7437,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Djohn%252Bw.%252Bkluge%252Bcenter%26searchtype%3DAll,36370bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=112130&personid%5B%5D=1024496&searchtype=Videos,53338bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Frossrhoades,36250bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1024496&searchtype=Videos&sort=Newest,53194bytes,59,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7434,12465bytes,67,text/html,,
https://www.c-span.org/search/?query=gun%2Brights&searchtype=All,35438bytes,66,text/html,,
https://www.c-span.org/search/?query=house%2Bjudiciary%2Bcommittee&searchtype=All,35556bytes,66,text/html,,
https://www.c-span.org/search/?query=matthew%2Bspencer%2Bpetersen&searchtype=All,35650bytes,65,text/html,,
https://www.c-span.org/search/?query=fake%2Bnews&searchtype=All,35438bytes,66,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Djohn%252Bkennedy%26searchtype%3DAll,36330bytes,57,text/html,,
https://www.c-span.org/search/?query=matthew%2Bpetersen&searchtype=All,35504bytes,65,text/html,,
https://www.c-span.org/search/?query=voting%2Brights&searchtype=All,35420bytes,66,text/html,,
https://www.c-span.org/search/?query=hearing&searchtype=All,35376bytes,66,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497686,36316bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7432,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F%3Fchannel%3D1,36252bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497685,36316bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=105090&searchtype=Videos&sort=Newest,77744bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=105090&searchtype=Videos&tagid%5B%5D=438,58737bytes,66,text/html,,
https://www.c-span.org/search/?personid%5B%5D=105090&searchtype=Videos,77728bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=708321&personid%5B%5D=105090&searchtype=Videos,71085bytes,87,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=105090&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,78314bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=704640&personid%5B%5D=105090&searchtype=Videos,71779bytes,87,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fneilgorsuch,36250bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=53967&searchtype=Videos,77230bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=105090&searchtype=Videos&tagid%5B%5D=5685,71768bytes,86,text/html,,
https://www.c-span.org/search/?personid%5B%5D=105090&searchtype=Videos&tagid%5B%5D=5696,69620bytes,80,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497684,36316bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=53967&searchtype=Videos&sort=Newest,77246bytes,97,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=53967&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,77841bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=368879&personid%5B%5D=53967&searchtype=Videos,51390bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=53967&searchtype=Videos&tagid%5B%5D=5694,81010bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=53967&searchtype=Videos&tagid%5B%5D=438,79261bytes,96,text/html,,
https://www.c-span.org/search/?personid%5B%5D=53967&searchtype=Videos&tagid%5B%5D=437,81168bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fevent%2F%3F409917%252Flibertarian-party-national-convention,36354bytes,57,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2012&personid%5B%5D=3084&sdate=01%2F01%2F2012&searchtype=Videos&sort=Most%20Popular,74146bytes,93,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3084&searchtype=Videos&tagid%5B%5D=472,79681bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3084&searchtype=Videos&tagid%5B%5D=1146,80412bytes,97,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=3084&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,77902bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=4278&personid%5B%5D=3084&searchtype=Videos,77631bytes,97,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fruthginsburg,36253bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3084&searchtype=Videos&tagid%5B%5D=497,79417bytes,91,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3084&searchtype=Videos&sort=Newest,77503bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=4279&personid%5B%5D=3084&searchtype=Videos,75603bytes,92,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7457,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F494844,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fevent%2F%3F413570%252Frttwh-green-party-convention,36327bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496744,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dbannon%26searchtype%3DVideos,36313bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497747,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497746,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497643,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dsteve%252Bbannon%26searchtype%3DVideos,36339bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496684,36316bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7456,12465bytes,67,text/html,,
